year,month,gu,rain_gauge,rain_day,rain_month,date
2019,12,동작구,동작구청,0.0,21.0,20191225
2019,12,동작구,동작구청,0.5,21.0,20191226
2019,12,동작구,동작구청,0.0,21.0,20191227
2019,12,동작구,동작구청,0.0,21.0,20191228
2019,12,동작구,동작구청,1.5,21.0,20191229
2019,12,동작구,동작구청,0.5,21.0,20191230
2019,12,동작구,동작구청,0.0,21.0,20191231
2020,1,동작구,동작구청,1.0,58.0,20200106
2020,1,동작구,동작구청,48.5,58.0,20200107
2020,1,동작구,동작구청,7.5,58.0,20200108
2020,1,동작구,동작구청,0.0,58.0,20200109
2020,1,동작구,동작구청,0.0,58.0,20200110
2020,1,동작구,동작구청,0.0,58.0,20200111
2020,1,동작구,동작구청,0.0,58.0,20200112
2020,1,동작구,동작구청,0.0,58.0,20200113
2020,1,동작구,동작구청,0.0,58.0,20200114
2020,1,동작구,동작구청,0.0,58.0,20200115
2020,1,동작구,동작구청,0.0,58.0,20200116
2020,1,동작구,동작구청,0.0,58.0,20200117
2020,1,동작구,동작구청,0.0,58.0,20200118
2020,1,동작구,동작구청,0.5,58.0,20200119
2020,1,동작구,동작구청,0.0,58.0,20200120
2020,1,동작구,동작구청,0.0,58.0,20200121
2020,1,동작구,동작구청,0.0,58.0,20200122
2020,1,동작구,동작구청,0.0,58.0,20200123
2020,1,동작구,동작구청,0.0,58.0,20200124
2020,1,동작구,동작구청,0.0,58.0,20200125
2020,1,동작구,동작구청,0.0,58.0,20200126
2020,1,동작구,동작구청,0.5,58.0,20200127
2020,1,동작구,동작구청,0.0,58.0,20200128
2020,1,동작구,동작구청,0.0,58.0,20200129
2020,1,동작구,동작구청,0.0,58.0,20200130
2020,1,동작구,동작구청,0.0,58.0,20200131
2020,2,동작구,동작구청,0.0,55.5,20200201
2020,2,동작구,동작구청,0.0,55.5,20200202
2020,2,동작구,동작구청,0.0,55.5,20200203
2020,2,동작구,동작구청,0.5,55.5,20200204
2020,2,동작구,동작구청,0.0,55.5,20200205
2020,2,동작구,동작구청,0.0,55.5,20200206
2020,2,동작구,동작구청,0.0,55.5,20200207
2020,2,동작구,동작구청,0.0,55.5,20200208
2020,2,동작구,동작구청,0.0,55.5,20200209
2020,2,동작구,동작구청,0.0,55.5,20200210
2020,2,동작구,동작구청,0.0,55.5,20200211
2020,2,동작구,동작구청,10.0,55.5,20200212
2020,2,동작구,동작구청,0.0,55.5,20200213
2020,2,동작구,동작구청,0.0,55.5,20200214
2020,2,동작구,동작구청,2.0,55.5,20200215
2020,2,동작구,동작구청,13.0,55.5,20200216
2020,2,동작구,동작구청,0.5,55.5,20200217
2020,2,동작구,동작구청,0.0,55.5,20200218
2020,2,동작구,동작구청,0.0,55.5,20200219
2020,2,동작구,동작구청,0.0,55.5,20200220
2020,2,동작구,동작구청,4.0,55.5,20200221
2020,2,동작구,동작구청,2.5,55.5,20200222
2020,2,동작구,동작구청,0.0,55.5,20200223
2020,2,동작구,동작구청,0.0,55.5,20200224
2020,2,동작구,동작구청,18.5,55.5,20200225
2020,2,동작구,동작구청,0.0,55.5,20200226
2020,2,동작구,동작구청,0.0,55.5,20200227
2020,2,동작구,동작구청,4.0,55.5,20200228
2020,2,동작구,동작구청,0.5,55.5,20200229
2020,3,동작구,동작구청,0.0,15.5,20200301
2020,3,동작구,동작구청,0.0,15.5,20200302
2020,3,동작구,동작구청,0.0,15.5,20200303
2020,3,동작구,동작구청,0.0,15.5,20200304
2020,3,동작구,동작구청,0.0,15.5,20200305
2020,3,동작구,동작구청,0.0,15.5,20200306
2020,3,동작구,동작구청,0.0,15.5,20200307
2020,3,동작구,동작구청,0.0,15.5,20200308
2020,3,동작구,동작구청,0.0,15.5,20200309
2020,3,동작구,동작구청,9.5,15.5,20200310
2020,3,동작구,동작구청,0.0,15.5,20200311
2020,3,동작구,동작구청,0.0,15.5,20200312
2020,3,동작구,동작구청,0.0,15.5,20200313
2020,3,동작구,동작구청,0.0,15.5,20200314
2020,3,동작구,동작구청,0.0,15.5,20200315
2020,3,동작구,동작구청,0.0,15.5,20200316
2020,3,동작구,동작구청,0.0,15.5,20200317
2020,3,동작구,동작구청,0.0,15.5,20200318
2020,3,동작구,동작구청,0.0,15.5,20200319
2020,3,동작구,동작구청,0.0,15.5,20200320
2020,3,동작구,동작구청,0.0,15.5,20200321
2020,3,동작구,동작구청,0.0,15.5,20200322
2020,3,동작구,동작구청,0.0,15.5,20200323
2020,3,동작구,동작구청,0.0,15.5,20200324
2020,3,동작구,동작구청,0.0,15.5,20200325
2020,3,동작구,동작구청,2.0,15.5,20200326
2020,3,동작구,동작구청,4.0,15.5,20200327
2020,3,동작구,동작구청,0.0,15.5,20200328
2020,3,동작구,동작구청,0.0,15.5,20200329
2020,3,동작구,동작구청,0.0,15.5,20200330
2020,3,동작구,동작구청,0.0,15.5,20200331
2020,4,동작구,동작구청,0.0,19.5,20200401
2020,4,동작구,동작구청,0.0,19.5,20200402
2020,4,동작구,동작구청,0.0,19.5,20200403
2020,4,동작구,동작구청,0.0,19.5,20200404
2020,4,동작구,동작구청,0.0,19.5,20200405
2020,4,동작구,동작구청,0.0,19.5,20200406
2020,4,동작구,동작구청,0.0,19.5,20200407
2020,4,동작구,동작구청,0.0,19.5,20200408
2020,4,동작구,동작구청,0.0,19.5,20200409
2020,4,동작구,동작구청,0.0,19.5,20200410
2020,4,동작구,동작구청,0.0,19.5,20200411
2020,4,동작구,동작구청,0.0,19.5,20200412
2020,4,동작구,동작구청,0.0,19.5,20200413
2020,4,동작구,동작구청,0.0,19.5,20200414
2020,4,동작구,동작구청,0.0,19.5,20200415
2020,4,동작구,동작구청,6.0,19.5,20200417
2020,4,동작구,동작구청,0.0,19.5,20200418
2020,4,동작구,동작구청,13.0,19.5,20200419
2020,4,동작구,동작구청,0.5,19.5,20200420
2020,4,동작구,동작구청,0.0,19.5,20200421
2020,4,동작구,동작구청,0.0,19.5,20200422
2020,4,동작구,동작구청,0.0,19.5,20200423
2020,4,동작구,동작구청,0.0,19.5,20200424
2020,4,동작구,동작구청,0.0,19.5,20200425
2020,4,동작구,동작구청,0.0,19.5,20200426
2020,4,동작구,동작구청,0.0,19.5,20200427
2020,4,동작구,동작구청,0.0,19.5,20200428
2020,4,동작구,동작구청,0.0,19.5,20200429
2020,4,동작구,동작구청,0.0,19.5,20200430
2020,5,동작구,동작구청,0.0,105.5,20200501
2020,5,동작구,동작구청,0.0,105.5,20200502
2020,5,동작구,동작구청,0.0,105.5,20200503
2020,5,동작구,동작구청,0.0,105.5,20200504
2020,5,동작구,동작구청,0.0,105.5,20200505
2020,5,동작구,동작구청,0.0,105.5,20200506
2020,5,동작구,동작구청,0.0,105.5,20200507
2020,5,동작구,동작구청,2.5,105.5,20200508
2020,5,동작구,동작구청,27.5,105.5,20200509
2020,5,동작구,동작구청,1.0,105.5,20200510
2020,5,동작구,동작구청,3.0,105.5,20200511
2020,5,동작구,동작구청,1.0,105.5,20200512
2020,5,동작구,동작구청,0.0,105.5,20200513
2020,5,동작구,동작구청,0.0,105.5,20200514
2020,5,동작구,동작구청,10.5,105.5,20200515
2020,5,동작구,동작구청,1.0,105.5,20200516
2020,5,동작구,동작구청,0.0,105.5,20200517
2020,5,동작구,동작구청,25.0,105.5,20200518
2020,5,동작구,동작구청,14.0,105.5,20200519
2020,5,동작구,동작구청,0.0,105.5,20200520
2020,5,동작구,동작구청,0.0,105.5,20200521
2020,5,동작구,동작구청,0.0,105.5,20200522
2020,5,동작구,동작구청,0.0,105.5,20200523
2020,5,동작구,동작구청,19.0,105.5,20200524
2020,5,동작구,동작구청,0.0,105.5,20200525
2020,5,동작구,동작구청,0.5,105.5,20200526
2020,5,동작구,동작구청,0.0,105.5,20200527
2020,5,동작구,동작구청,0.0,105.5,20200528
2020,5,동작구,동작구청,0.0,105.5,20200529
2020,5,동작구,동작구청,0.0,105.5,20200530
2020,5,동작구,동작구청,0.5,105.5,20200531
2020,6,동작구,동작구청,0.0,125.0,20200601
2020,6,동작구,동작구청,2.5,125.0,20200602
2020,6,동작구,동작구청,0.0,125.0,20200603
2020,6,동작구,동작구청,0.0,125.0,20200604
2020,6,동작구,동작구청,0.0,125.0,20200605
2020,6,동작구,동작구청,0.0,125.0,20200606
2020,6,동작구,동작구청,0.0,125.0,20200607
2020,6,동작구,동작구청,0.0,125.0,20200608
2020,6,동작구,동작구청,0.0,125.0,20200609
2020,6,동작구,동작구청,8.5,125.0,20200610
2020,6,동작구,동작구청,0.0,125.0,20200611
2020,6,동작구,동작구청,0.0,125.0,20200612
2020,6,동작구,동작구청,0.0,125.0,20200613
2020,6,동작구,동작구청,1.0,125.0,20200614
2020,6,동작구,동작구청,0.0,125.0,20200615
2020,6,동작구,동작구청,0.0,125.0,20200616
2020,6,동작구,동작구청,0.0,125.0,20200617
2020,6,동작구,동작구청,0.0,125.0,20200618
2020,6,동작구,동작구청,0.0,125.0,20200619
2020,6,동작구,동작구청,0.0,125.0,20200620
2020,6,동작구,동작구청,0.0,125.0,20200621
2020,6,동작구,동작구청,0.0,125.0,20200622
2020,6,동작구,동작구청,0.0,125.0,20200623
2020,6,동작구,동작구청,22.0,125.0,20200624
2020,6,동작구,동작구청,7.5,125.0,20200625
2020,6,동작구,동작구청,2.0,125.0,20200626
2020,6,동작구,동작구청,0.0,125.0,20200627
2020,6,동작구,동작구청,0.0,125.0,20200628
2020,6,동작구,동작구청,13.0,125.0,20200629
2020,6,동작구,동작구청,68.5,125.0,20200630
2020,7,동작구,동작구청,0.0,289.5,20200701
2020,7,동작구,동작구청,0.0,289.5,20200702
2020,7,동작구,동작구청,0.0,289.5,20200703
2020,7,동작구,동작구청,2.0,289.5,20200704
2020,7,동작구,동작구청,0.0,289.5,20200705
2020,7,동작구,동작구청,0.0,289.5,20200706
2020,7,동작구,동작구청,0.0,289.5,20200707
2020,7,동작구,동작구청,0.0,289.5,20200708
2020,7,동작구,동작구청,0.0,289.5,20200709
2020,7,동작구,동작구청,1.0,289.5,20200710
2020,7,동작구,동작구청,0.0,289.5,20200711
2020,7,동작구,동작구청,2.5,289.5,20200712
2020,7,동작구,동작구청,54.0,289.5,20200713
2020,7,동작구,동작구청,15.5,289.5,20200714
2020,7,동작구,동작구청,0.0,289.5,20200715
2020,7,동작구,동작구청,0.0,289.5,20200716
2020,7,동작구,동작구청,0.0,289.5,20200717
2020,7,동작구,동작구청,0.0,289.5,20200718
2020,7,동작구,동작구청,34.5,289.5,20200719
2020,7,동작구,동작구청,3.5,289.5,20200720
2020,7,동작구,동작구청,0.0,289.5,20200721
2020,7,동작구,동작구청,15.5,289.5,20200722
2020,7,동작구,동작구청,110.0,289.5,20200723
2020,7,동작구,동작구청,0.5,289.5,20200724
2020,7,동작구,동작구청,0.0,289.5,20200725
2020,7,동작구,동작구청,0.0,289.5,20200726
2020,7,동작구,동작구청,2.0,289.5,20200727
2020,7,동작구,동작구청,0.5,289.5,20200728
2020,7,동작구,동작구청,48.0,289.5,20200729
2020,7,동작구,동작구청,0.0,289.5,20200730
2020,7,동작구,동작구청,0.0,289.5,20200731
2020,8,동작구,동작구청,41.5,621.0,20200801
2020,8,동작구,동작구청,26.0,621.0,20200802
2020,8,동작구,동작구청,74.0,621.0,20200803
2020,8,동작구,동작구청,3.5,621.0,20200804
2020,8,동작구,동작구청,16.0,621.0,20200805
2020,8,동작구,동작구청,97.5,621.0,20200806
2020,8,동작구,동작구청,0.0,621.0,20200807
2020,8,동작구,동작구청,17.5,621.0,20200808
2020,8,동작구,동작구청,50.0,621.0,20200809
2020,8,동작구,동작구청,44.5,621.0,20200810
2020,8,동작구,동작구청,99.0,621.0,20200811
2020,8,동작구,동작구청,0.0,621.0,20200812
2020,8,동작구,동작구청,0.0,621.0,20200813
2020,8,동작구,동작구청,0.0,621.0,20200814
2020,8,동작구,동작구청,57.5,621.0,20200815
2020,8,동작구,동작구청,0.0,621.0,20200816
2020,8,동작구,동작구청,0.0,621.0,20200817
2020,8,동작구,동작구청,0.0,621.0,20200818
2020,8,동작구,동작구청,0.0,621.0,20200819
2020,8,동작구,동작구청,0.0,621.0,20200820
2020,8,동작구,동작구청,0.0,621.0,20200821
2020,8,동작구,동작구청,34.0,621.0,20200822
2020,8,동작구,동작구청,0.0,621.0,20200823
2020,8,동작구,동작구청,0.0,621.0,20200824
2020,8,동작구,동작구청,0.0,621.0,20200825
2020,8,동작구,동작구청,1.5,621.0,20200826
2020,8,동작구,동작구청,10.0,621.0,20200827
2020,8,동작구,동작구청,20.0,621.0,20200828
2020,8,동작구,동작구청,24.5,621.0,20200829
2020,8,동작구,동작구청,4.0,621.0,20200830
2020,8,동작구,동작구청,0.0,621.0,20200831
2020,9,동작구,동작구청,0.0,162.0,20200901
2020,9,동작구,동작구청,31.5,162.0,20200902
2020,9,동작구,동작구청,38.0,162.0,20200903
2020,9,동작구,동작구청,0.0,162.0,20200904
2020,9,동작구,동작구청,0.0,162.0,20200905
2020,9,동작구,동작구청,5.5,162.0,20200906
2020,9,동작구,동작구청,64.5,162.0,20200907
2020,9,동작구,동작구청,0.0,162.0,20200908
2020,9,동작구,동작구청,0.5,162.0,20200909
2020,9,동작구,동작구청,6.5,162.0,20200910
2020,9,동작구,동작구청,3.5,162.0,20200911
2020,9,동작구,동작구청,9.0,162.0,20200912
2020,9,동작구,동작구청,0.0,162.0,20200913
2020,9,동작구,동작구청,0.0,162.0,20200914
2020,9,동작구,동작구청,0.0,162.0,20200915
2020,9,동작구,동작구청,0.5,162.0,20200916
2020,9,동작구,동작구청,0.0,162.0,20200917
2020,9,동작구,동작구청,0.0,162.0,20200918
2020,9,동작구,동작구청,0.5,162.0,20200919
2020,9,동작구,동작구청,0.0,162.0,20200920
2020,9,동작구,동작구청,0.0,162.0,20200921
2020,9,동작구,동작구청,0.0,162.0,20200922
2020,9,동작구,동작구청,0.0,162.0,20200923
2020,9,동작구,동작구청,0.0,162.0,20200924
2020,9,동작구,동작구청,0.0,162.0,20200925
2020,9,동작구,동작구청,0.0,162.0,20200926
2020,9,동작구,동작구청,0.0,162.0,20200927
2020,9,동작구,동작구청,0.0,162.0,20200928
2020,9,동작구,동작구청,0.0,162.0,20200929
2020,9,동작구,동작구청,2.0,162.0,20200930
2020,10,동작구,동작구청,0.0,0.0,20201001
2020,10,동작구,동작구청,0.0,0.0,20201005
2020,10,동작구,동작구청,0.0,0.0,20201006
2020,10,동작구,동작구청,0.0,0.0,20201007
2020,10,동작구,동작구청,0.0,0.0,20201008
2020,10,동작구,동작구청,0.0,0.0,20201009
2020,10,동작구,동작구청,0.0,0.0,20201010
2020,10,동작구,동작구청,0.0,0.0,20201011
2020,10,동작구,동작구청,0.0,0.0,20201012
2020,10,동작구,동작구청,0.0,0.0,20201013
2020,10,동작구,동작구청,0.0,0.0,20201014
2020,10,동작구,동작구청,0.0,0.0,20201015
2020,10,동작구,동작구청,0.0,0.0,20201016
2020,10,동작구,동작구청,0.0,0.0,20201017
2020,10,동작구,동작구청,0.0,0.0,20201018
2020,10,동작구,동작구청,0.0,0.0,20201019
2020,10,동작구,동작구청,0.0,0.0,20201020
2020,10,동작구,동작구청,0.0,0.0,20201021
2020,10,동작구,동작구청,0.0,0.0,20201022
2020,10,동작구,동작구청,0.0,0.0,20201023
2020,10,동작구,동작구청,0.0,0.0,20201024
2020,10,동작구,동작구청,0.0,0.0,20201025
2020,10,동작구,동작구청,0.0,0.0,20201026
2020,10,동작구,동작구청,0.0,0.0,20201027
2020,10,동작구,동작구청,0.0,0.0,20201028
2020,10,동작구,동작구청,0.0,0.0,20201029
2020,10,동작구,동작구청,0.0,0.0,20201030
2020,11,동작구,동작구청,0.0,116.5,20201102
2020,11,동작구,동작구청,0.5,116.5,20201103
2020,11,동작구,동작구청,0.0,116.5,20201104
2020,11,동작구,동작구청,0.0,116.5,20201106
2020,11,동작구,동작구청,0.0,116.5,20201107
2020,11,동작구,동작구청,0.0,116.5,20201108
2020,11,동작구,동작구청,0.0,116.5,20201109
2020,11,동작구,동작구청,0.0,116.5,20201110
2020,11,동작구,동작구청,0.0,116.5,20201111
2020,11,동작구,동작구청,0.0,116.5,20201112
2020,11,동작구,동작구청,0.0,116.5,20201113
2020,11,동작구,동작구청,0.0,116.5,20201114
2020,11,동작구,동작구청,0.0,116.5,20201115
2020,11,동작구,동작구청,0.0,116.5,20201116
2020,11,동작구,동작구청,0.0,116.5,20201117
2020,11,동작구,동작구청,9.5,116.5,20201118
2020,11,동작구,동작구청,102.0,116.5,20201119
2020,11,동작구,동작구청,0.0,116.5,20201120
2020,11,동작구,동작구청,0.0,116.5,20201121
2020,11,동작구,동작구청,4.5,116.5,20201122
2020,11,동작구,동작구청,0.0,116.5,20201123
2020,11,동작구,동작구청,0.0,116.5,20201124
2020,12,동작구,동작구청,0.0,0.5,20201217
2020,12,동작구,동작구청,0.5,0.5,20201218
2020,12,동작구,동작구청,0.0,0.5,20201219
2020,12,동작구,동작구청,0.0,0.5,20201220
2020,12,동작구,동작구청,0.0,0.5,20201221
2020,12,동작구,동작구청,0.0,0.5,20201222
2019,2,성동구,뚝섬P,19.0,24.0,20190203
2019,2,성동구,뚝섬P,0.0,24.0,20190204
2019,2,성동구,뚝섬P,0.0,24.0,20190205
2019,2,성동구,뚝섬P,0.0,24.0,20190206
2019,2,성동구,뚝섬P,0.5,24.0,20190207
2019,2,성동구,뚝섬P,0.0,24.0,20190208
2019,2,성동구,뚝섬P,0.0,24.0,20190209
2019,2,성동구,뚝섬P,0.0,24.0,20190210
2019,2,성동구,뚝섬P,0.0,24.0,20190211
2019,2,성동구,뚝섬P,0.0,24.0,20190212
2019,2,성동구,뚝섬P,0.0,24.0,20190213
2019,2,성동구,뚝섬P,0.0,24.0,20190214
2019,2,성동구,뚝섬P,0.5,24.0,20190215
2019,2,성동구,뚝섬P,0.0,24.0,20190216
2019,2,성동구,뚝섬P,0.0,24.0,20190217
2019,2,성동구,뚝섬P,0.0,24.0,20190218
2019,2,성동구,뚝섬P,4.0,24.0,20190219
2019,2,성동구,뚝섬P,0.0,24.0,20190220
2019,2,성동구,뚝섬P,0.0,24.0,20190221
2019,2,성동구,뚝섬P,0.0,24.0,20190222
2019,2,성동구,뚝섬P,0.0,24.0,20190223
2019,2,성동구,뚝섬P,0.0,24.0,20190224
2019,2,성동구,뚝섬P,0.0,24.0,20190225
2019,2,성동구,뚝섬P,0.0,24.0,20190226
2019,2,성동구,뚝섬P,0.0,24.0,20190227
2019,2,성동구,뚝섬P,0.0,24.0,20190228
2019,3,성동구,뚝섬P,0.0,29.0,20190301
2019,3,성동구,뚝섬P,0.0,29.0,20190302
2019,3,성동구,뚝섬P,0.0,29.0,20190303
2019,3,성동구,뚝섬P,0.0,29.0,20190304
2019,3,성동구,뚝섬P,0.0,29.0,20190305
2019,3,성동구,뚝섬P,0.0,29.0,20190306
2019,3,성동구,뚝섬P,0.0,29.0,20190307
2019,3,성동구,뚝섬P,0.0,29.0,20190308
2019,3,성동구,뚝섬P,0.0,29.0,20190309
2019,3,성동구,뚝섬P,0.0,29.0,20190310
2019,3,성동구,뚝섬P,0.0,29.0,20190311
2019,3,성동구,뚝섬P,0.0,29.0,20190312
2019,3,성동구,뚝섬P,0.0,29.0,20190313
2019,3,성동구,뚝섬P,0.0,29.0,20190314
2019,3,성동구,뚝섬P,4.0,29.0,20190315
2019,3,성동구,뚝섬P,0.5,29.0,20190316
2019,3,성동구,뚝섬P,0.0,29.0,20190317
2019,3,성동구,뚝섬P,0.0,29.0,20190318
2019,3,성동구,뚝섬P,0.0,29.0,20190319
2019,3,성동구,뚝섬P,16.0,29.0,20190320
2019,3,성동구,뚝섬P,4.0,29.0,20190321
2019,3,성동구,뚝섬P,0.0,29.0,20190322
2019,3,성동구,뚝섬P,1.5,29.0,20190323
2019,3,성동구,뚝섬P,0.0,29.0,20190324
2019,3,성동구,뚝섬P,0.0,29.0,20190325
2019,3,성동구,뚝섬P,0.0,29.0,20190326
2019,3,성동구,뚝섬P,0.0,29.0,20190327
2019,3,성동구,뚝섬P,0.0,29.0,20190328
2019,3,성동구,뚝섬P,0.0,29.0,20190329
2019,3,성동구,뚝섬P,3.0,29.0,20190330
2019,3,성동구,뚝섬P,0.0,29.0,20190331
2019,4,성동구,뚝섬P,0.0,38.5,20190401
2019,4,성동구,뚝섬P,0.0,38.5,20190402
2019,4,성동구,뚝섬P,0.0,38.5,20190403
2019,4,성동구,뚝섬P,0.0,38.5,20190404
2019,4,성동구,뚝섬P,0.0,38.5,20190405
2019,4,성동구,뚝섬P,0.0,38.5,20190406
2019,4,성동구,뚝섬P,0.0,38.5,20190407
2019,4,성동구,뚝섬P,0.0,38.5,20190408
2019,4,성동구,뚝섬P,16.0,38.5,20190409
2019,4,성동구,뚝섬P,4.0,38.5,20190410
2019,4,성동구,뚝섬P,0.0,38.5,20190411
2019,4,성동구,뚝섬P,0.0,38.5,20190412
2019,4,성동구,뚝섬P,0.0,38.5,20190413
2019,4,성동구,뚝섬P,1.0,38.5,20190414
2019,4,성동구,뚝섬P,0.0,38.5,20190415
2019,4,성동구,뚝섬P,0.0,38.5,20190416
2019,4,성동구,뚝섬P,0.0,38.5,20190417
2019,4,성동구,뚝섬P,0.0,38.5,20190418
2019,4,성동구,뚝섬P,0.0,38.5,20190419
2019,4,성동구,뚝섬P,0.0,38.5,20190420
2019,4,성동구,뚝섬P,0.5,38.5,20190421
2019,4,성동구,뚝섬P,0.0,38.5,20190422
2019,4,성동구,뚝섬P,0.0,38.5,20190423
2019,4,성동구,뚝섬P,4.0,38.5,20190424
2019,4,성동구,뚝섬P,9.5,38.5,20190425
2019,4,성동구,뚝섬P,3.5,38.5,20190426
2019,4,성동구,뚝섬P,0.0,38.5,20190427
2019,4,성동구,뚝섬P,0.0,38.5,20190428
2019,4,성동구,뚝섬P,0.0,38.5,20190429
2019,4,성동구,뚝섬P,0.0,38.5,20190430
2019,5,성동구,뚝섬P,0.0,25.5,20190501
2019,5,성동구,뚝섬P,0.0,25.5,20190502
2019,5,성동구,뚝섬P,0.0,25.5,20190503
2019,5,성동구,뚝섬P,0.0,25.5,20190504
2019,5,성동구,뚝섬P,0.0,25.5,20190505
2019,5,성동구,뚝섬P,0.0,25.5,20190506
2019,5,성동구,뚝섬P,0.0,25.5,20190507
2019,5,성동구,뚝섬P,0.0,25.5,20190508
2019,5,성동구,뚝섬P,0.0,25.5,20190509
2019,5,성동구,뚝섬P,0.0,25.5,20190510
2019,5,성동구,뚝섬P,0.0,25.5,20190511
2019,5,성동구,뚝섬P,0.0,25.5,20190512
2019,5,성동구,뚝섬P,0.0,25.5,20190513
2019,5,성동구,뚝섬P,0.0,25.5,20190514
2019,5,성동구,뚝섬P,0.0,25.5,20190515
2019,5,성동구,뚝섬P,0.0,25.5,20190516
2019,5,성동구,뚝섬P,0.0,25.5,20190517
2019,5,성동구,뚝섬P,0.0,25.5,20190518
2019,5,성동구,뚝섬P,16.0,25.5,20190519
2019,5,성동구,뚝섬P,5.0,25.5,20190520
2019,5,성동구,뚝섬P,0.0,25.5,20190521
2019,5,성동구,뚝섬P,0.0,25.5,20190522
2019,5,성동구,뚝섬P,0.0,25.5,20190523
2019,5,성동구,뚝섬P,0.0,25.5,20190524
2019,5,성동구,뚝섬P,0.0,25.5,20190525
2019,5,성동구,뚝섬P,0.0,25.5,20190526
2019,5,성동구,뚝섬P,4.5,25.5,20190527
2019,5,성동구,뚝섬P,0.0,25.5,20190528
2019,5,성동구,뚝섬P,0.0,25.5,20190529
2019,5,성동구,뚝섬P,0.0,25.5,20190530
2019,5,성동구,뚝섬P,0.0,25.5,20190531
2019,6,성동구,뚝섬P,0.0,66.0,20190601
2019,6,성동구,뚝섬P,0.0,66.0,20190602
2019,6,성동구,뚝섬P,0.0,66.0,20190603
2019,6,성동구,뚝섬P,0.0,66.0,20190604
2019,6,성동구,뚝섬P,0.0,66.0,20190605
2019,6,성동구,뚝섬P,4.5,66.0,20190606
2019,6,성동구,뚝섬P,39.5,66.0,20190607
2019,6,성동구,뚝섬P,0.0,66.0,20190608
2019,6,성동구,뚝섬P,0.0,66.0,20190609
2019,6,성동구,뚝섬P,9.0,66.0,20190610
2019,6,성동구,뚝섬P,0.0,66.0,20190611
2019,6,성동구,뚝섬P,0.0,66.0,20190612
2019,6,성동구,뚝섬P,0.0,66.0,20190613
2019,6,성동구,뚝섬P,0.0,66.0,20190614
2019,6,성동구,뚝섬P,3.0,66.0,20190615
2019,6,성동구,뚝섬P,0.0,66.0,20190616
2019,6,성동구,뚝섬P,0.0,66.0,20190617
2019,6,성동구,뚝섬P,9.0,66.0,20190618
2019,6,성동구,뚝섬P,0.0,66.0,20190619
2019,6,성동구,뚝섬P,0.0,66.0,20190620
2019,6,성동구,뚝섬P,0.0,66.0,20190621
2019,6,성동구,뚝섬P,0.0,66.0,20190622
2019,6,성동구,뚝섬P,0.0,66.0,20190623
2019,6,성동구,뚝섬P,0.0,66.0,20190624
2019,6,성동구,뚝섬P,0.0,66.0,20190625
2019,6,성동구,뚝섬P,0.0,66.0,20190626
2019,6,성동구,뚝섬P,0.0,66.0,20190627
2019,6,성동구,뚝섬P,0.0,66.0,20190628
2019,6,성동구,뚝섬P,1.0,66.0,20190629
2019,6,성동구,뚝섬P,0.0,66.0,20190630
2019,7,성동구,뚝섬P,0.0,234.5,20190701
2019,7,성동구,뚝섬P,0.0,234.5,20190702
2019,7,성동구,뚝섬P,0.0,234.5,20190703
2019,7,성동구,뚝섬P,0.0,234.5,20190704
2019,7,성동구,뚝섬P,0.0,234.5,20190705
2019,7,성동구,뚝섬P,0.0,234.5,20190706
2019,7,성동구,뚝섬P,0.0,234.5,20190707
2019,7,성동구,뚝섬P,0.0,234.5,20190708
2019,7,성동구,뚝섬P,0.0,234.5,20190709
2019,7,성동구,뚝섬P,9.5,234.5,20190710
2019,7,성동구,뚝섬P,2.0,234.5,20190711
2019,7,성동구,뚝섬P,0.0,234.5,20190712
2019,7,성동구,뚝섬P,0.0,234.5,20190713
2019,7,성동구,뚝섬P,0.0,234.5,20190714
2019,7,성동구,뚝섬P,38.0,234.5,20190715
2019,7,성동구,뚝섬P,13.0,234.5,20190716
2019,7,성동구,뚝섬P,0.0,234.5,20190717
2019,7,성동구,뚝섬P,0.0,234.5,20190718
2019,7,성동구,뚝섬P,0.0,234.5,20190719
2019,7,성동구,뚝섬P,0.5,234.5,20190720
2019,7,성동구,뚝섬P,3.5,234.5,20190721
2019,7,성동구,뚝섬P,0.0,234.5,20190722
2019,7,성동구,뚝섬P,0.0,234.5,20190723
2019,7,성동구,뚝섬P,0.5,234.5,20190724
2019,7,성동구,뚝섬P,4.5,234.5,20190725
2019,7,성동구,뚝섬P,68.5,234.5,20190726
2019,7,성동구,뚝섬P,13.5,234.5,20190727
2019,7,성동구,뚝섬P,20.0,234.5,20190728
2019,7,성동구,뚝섬P,0.5,234.5,20190729
2019,7,성동구,뚝섬P,0.0,234.5,20190730
2019,7,성동구,뚝섬P,60.5,234.5,20190731
2019,8,성동구,뚝섬P,42.5,193.5,20190801
2019,8,성동구,뚝섬P,0.0,193.5,20190802
2019,8,성동구,뚝섬P,0.0,193.5,20190803
2019,8,성동구,뚝섬P,35.0,193.5,20190804
2019,8,성동구,뚝섬P,0.0,193.5,20190805
2019,8,성동구,뚝섬P,0.0,193.5,20190806
2019,8,성동구,뚝섬P,10.0,193.5,20190807
2019,8,성동구,뚝섬P,0.0,193.5,20190808
2019,8,성동구,뚝섬P,0.0,193.5,20190809
2019,8,성동구,뚝섬P,0.0,193.5,20190810
2019,8,성동구,뚝섬P,4.0,193.5,20190811
2019,8,성동구,뚝섬P,32.5,193.5,20190812
2019,8,성동구,뚝섬P,0.0,193.5,20190813
